"","district_id","account_id","frequency","Date_Account","client_id_owner","client_id_disponent","sex_owner","birth_owner","sex_disponent","birth_disponent","loan_id","Date_Loan","Amount_Loan","Duration_Loan","Payments_Loan","status","Status_Loan","Ord_Insurance","Ord_Insurance_amount","Ord_Household_Payment","Ord_Household_Payment_amount","Ord_Loan_Payment","Ord_Loan_Payment_amount","Ord_Leasing","Ord_Leasing_amount","Ord_Empty","Ord_Empty_amount","owner_card_type","disponent_card_type","owner_card_date","district_name","region","num_inhabitants","municip < 499","municip 500-1999","municip 2000-9999","municip > 10000","num_cities","ratio_urban_inhabitants","avg_salary","unemployment_rate_95","unemployment_rate_96","entrepreneurs","crimes_95","crimes_96","crimes_95_ratio","crimes_96_ratio","entrepreneurs_ratio","Num_Type_Credit","Num_Type_VYBER","Num_Type_Withdrawal","Num_Op_Null","Num_Op_Remittances","Num_Op_Collection","Num_Op_CashCredit","Num_Op_WithdrawalCash","Num_Op_WithdrawalCreditCard","Num_Sym_Null","Num_Sym_Null2","Num_Sym_Pension","Num_Sym_Insurance","Num_Sym_NegBal","Num_Sym_Household","Num_Sym_Statement","Num_Sym_IntDep","Num_Sym_LoanPayment","Balance_in_negative","account_disponent_bin","account_loan_bin"
"1623","24",2746,"Monthly",1996-08-23,3314,3315,"F",1931-12-18,"M",1934-06-21,NA,NA,NA,NA,NA,NA,NA,0,0,1,2404,0,0,0,0,0,0,"0",0,NA,"Karlovy Vary","west Bohemia",122603,25,21,6,2,8,80,8991,1.39,2.01,128,5198,5273,0.042397,0.04300874,0.00104402,54,0,90,25,24,28,1,66,0,44,0,28,0,0,24,23,25,0,0,"1","0"
"1624","24",10001,"Monthly",1995-05-28,12303,NA,"F",1974-04-05,NA,NA,7034,1996-07-11,19044,36,529,"OK_not_fin","OK",0,0,0,0,1,529,0,0,0,0,"0",0,NA,"Karlovy Vary","west Bohemia",122603,25,21,6,2,8,80,8991,1.39,2.01,128,5198,5273,0.042397,0.04300874,0.00104402,88,0,160,43,30,0,45,130,0,137,0,0,0,0,0,38,43,30,0,"0","1"
"1625","24",1761,"Monthly",1993-08-24,2135,NA,"F",1940-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,294,1,3048,0,0,0,0,1,3407,"0",0,NA,"Karlovy Vary","west Bohemia",122603,25,21,6,2,8,80,8991,1.39,2.01,128,5198,5273,0.042397,0.04300874,0.00104402,166,19,293,64,180,64,38,132,0,175,60,0,60,0,60,59,64,0,0,"0","0"
"1626","24",2756,"Monthly",1997-10-21,3328,NA,"M",1966-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,8702,0,0,0,0,0,0,"0",0,NA,"Karlovy Vary","west Bohemia",122603,25,21,6,2,8,80,8991,1.39,2.01,128,5198,5273,0.042397,0.04300874,0.00104402,30,0,36,14,9,0,16,27,0,34,0,0,0,0,9,9,14,0,0,"0","0"
"1627","25",2006,"Monthly",1997-06-16,2436,NA,"F",1934-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,3135,0,0,0,0,0,0,"0",0,NA,"Klatovy","west Bohemia",88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218,0.02052796,0.02498958,0.001273139,33,0,54,14,26,18,1,28,0,16,13,18,0,0,13,13,14,0,0,"0","0"
"1628","25",280,"Monthly",1993-01-23,338,NA,"F",1951-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,3334,0,0,1,957,1,4694,"0",0,NA,"Klatovy","west Bohemia",88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218,0.02052796,0.02498958,0.001273139,159,0,322,71,133,0,88,189,0,211,66,0,0,0,67,66,71,0,0,"0","0"
"1629","25",3987,"Monthly",1997-09-14,4807,NA,"M",1948-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,4992,0,0,1,1526,0,0,"0",0,NA,"Klatovy","west Bohemia",88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218,0.02052796,0.02498958,0.001273139,34,0,43,15,11,0,19,32,0,41,0,0,0,0,11,10,15,0,0,"0","0"
"1630","25",2791,"Monthly",1997-12-19,3370,3371,"M",1919-03-28,"F",1919-10-07,NA,NA,NA,NA,NA,NA,NA,0,0,1,3215,0,0,0,0,0,0,"0",0,NA,"Klatovy","west Bohemia",88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218,0.02052796,0.02498958,0.001273139,22,0,23,9,7,12,1,16,0,10,0,12,0,0,7,7,9,0,0,"1","0"
"1631","25",2957,"Monthly",1995-07-28,3571,NA,"M",1970-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,4640,0,0,0,0,0,0,"0",0,NA,"Klatovy","west Bohemia",88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218,0.02052796,0.02498958,0.001273139,85,0,156,41,37,0,44,119,0,127,0,0,0,0,37,36,41,0,0,"0","0"
"1632","25",4346,"Monthly",1996-03-15,5236,NA,"M",1978-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,5389,0,0,1,2329,1,3067,"0",0,NA,"Klatovy","west Bohemia",88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218,0.02052796,0.02498958,0.001273139,96,9,150,34,60,0,62,99,0,131,30,0,0,0,30,30,34,0,0,"0","0"
"1633","25",3816,"Monthly",1996-04-21,4598,4599,"F",1941-04-12,"M",1947-12-05,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",0,NA,"Klatovy","west Bohemia",88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218,0.02052796,0.02498958,0.001273139,23,0,10,0,0,0,23,10,0,33,0,0,0,0,0,0,0,0,0,"1","0"
"1634","25",348,"Monthly",1995-11-15,425,NA,"M",1948-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"1",0,1998-07-08,"Klatovy","west Bohemia",88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218,0.02052796,0.02498958,0.001273139,76,0,101,37,0,0,39,99,2,108,0,0,0,0,0,32,37,0,0,"0","0"
"1635","25",1488,"Monthly",1997-04-29,1803,NA,"F",1946-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,5850,0,0,0,0,1,230,"0",0,NA,"Klatovy","west Bohemia",88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218,0.02052796,0.02498958,0.001273139,43,0,79,20,31,0,23,48,0,56,15,0,0,0,16,15,20,0,0,"0","0"
"1636","25",3310,"Monthly",1993-09-15,4002,NA,"F",1920-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,3277,0,0,0,0,0,0,"0",0,NA,"Klatovy","west Bohemia",88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218,0.02052796,0.02498958,0.001273139,123,0,163,59,59,63,1,104,0,47,0,63,0,0,59,58,59,0,0,"0","0"
"1637","25",4003,"Monthly",1997-08-22,4826,NA,"F",1977-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,3786,0,0,1,3815.5,0,0,"0",0,NA,"Klatovy","west Bohemia",88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218,0.02052796,0.02498958,0.001273139,50,9,64,16,14,0,34,59,0,79,0,0,0,0,14,14,16,0,0,"0","0"
"1638","25",3964,"Monthly",1997-01-25,4782,NA,"M",1966-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,2146,0,0,0,0,0,0,"0",0,NA,"Klatovy","west Bohemia",88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218,0.02052796,0.02498958,0.001273139,43,0,50,19,18,23,1,32,0,56,0,0,0,0,0,18,19,0,0,"0","0"
"1639","25",370,"Monthly",1994-02-18,450,NA,"M",1953-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,672,1,215,0,0,0,0,1,1188,"0",0,NA,"Klatovy","west Bohemia",88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218,0.02052796,0.02498958,0.001273139,113,0,252,54,159,58,1,93,0,258,0,0,0,0,0,53,54,0,0,"0","0"
"1640","25",767,"Monthly",1995-03-26,917,NA,"F",1973-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,109,1,3564,0,0,0,0,2,526,"0",0,NA,"Klatovy","west Bohemia",88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218,0.02052796,0.02498958,0.001273139,92,0,298,45,164,0,47,134,0,141,82,0,41,0,41,40,45,0,0,"0","0"
"1641","25",614,"Monthly",1997-06-07,738,NA,"M",1920-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1664,0,0,0,0,0,0,"0",0,NA,"Klatovy","west Bohemia",88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218,0.02052796,0.02498958,0.001273139,39,0,50,19,14,19,1,36,0,23,0,19,0,0,14,14,19,0,0,"0","0"
"1642","25",488,"Monthly",1996-06-20,587,NA,"F",1945-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",0,NA,"Klatovy","west Bohemia",88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218,0.02052796,0.02498958,0.001273139,23,0,8,0,0,0,23,8,0,31,0,0,0,0,0,0,0,0,0,"0","0"
"1643","25",3387,"Weekly",1996-12-28,4095,4096,"M",1974-09-14,"F",1980-03-16,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",0,NA,"Klatovy","west Bohemia",88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218,0.02052796,0.02498958,0.001273139,54,13,63,24,0,24,6,76,0,87,0,0,0,0,0,19,24,0,0,"1","0"
"1644","25",3464,"Monthly",1995-05-05,4187,NA,"F",1967-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,2802,0,0,0,0,1,1852,"0",0,NA,"Klatovy","west Bohemia",88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218,0.02052796,0.02498958,0.001273139,107,0,181,44,80,0,63,101,0,125,40,0,0,0,40,39,44,0,0,"0","0"
"1645","25",2066,"Monthly",1996-08-07,2505,NA,"F",1960-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,2319,0,0,0,0,0,0,"0",0,NA,"Klatovy","west Bohemia",88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218,0.02052796,0.02498958,0.001273139,66,0,79,29,24,29,8,55,0,68,0,0,0,0,24,24,29,0,0,"0","0"
"1646","25",1964,"Monthly",1996-02-12,2389,NA,"M",1924-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,2438,0,0,0,0,0,0,"0",0,NA,"Klatovy","west Bohemia",88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218,0.02052796,0.02498958,0.001273139,66,0,106,31,29,34,1,77,0,49,0,34,0,0,29,29,31,0,0,"0","0"
"1647","25",2633,"Monthly",1996-03-14,3178,NA,"F",1969-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",0,NA,"Klatovy","west Bohemia",88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218,0.02052796,0.02498958,0.001273139,114,10,108,34,0,0,80,118,0,168,0,0,0,0,0,30,34,0,0,"0","0"
"1648","25",415,"Monthly",1993-03-03,501,NA,"M",1937-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,8740,0,0,0,0,0,0,"0",0,NA,"Klatovy","west Bohemia",88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218,0.02052796,0.02498958,0.001273139,150,0,241,70,66,0,80,175,0,190,0,0,0,0,66,65,70,0,0,"0","0"
"1649","25",3314,"Monthly",1996-10-14,4006,NA,"F",1978-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",0,NA,"Klatovy","west Bohemia",88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218,0.02052796,0.02498958,0.001273139,36,0,17,21,0,0,15,17,0,32,0,0,0,0,0,0,21,0,0,"0","0"
"1650","25",710,"Monthly",1994-09-02,851,852,"M",1919-06-16,"F",1916-06-04,NA,NA,NA,NA,NA,NA,NA,0,0,1,3200,0,0,0,0,0,0,"0",0,NA,"Klatovy","west Bohemia",88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218,0.02052796,0.02498958,0.001273139,105,0,139,52,47,52,1,92,0,46,0,52,0,0,47,47,52,0,0,"1","0"
"1651","25",2403,"Monthly",1996-02-20,2901,NA,"F",1939-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,3031,0,0,0,0,0,0,"0",0,NA,"Klatovy","west Bohemia",88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218,0.02052796,0.02498958,0.001273139,86,0,105,34,30,0,52,75,0,98,0,0,0,0,30,29,34,0,0,"0","0"
"1652","25",1170,"Monthly",1996-03-26,1409,NA,"M",1951-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,13057,0,0,1,2279.3,0,0,"0",0,NA,"Klatovy","west Bohemia",88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218,0.02052796,0.02498958,0.001273139,80,10,99,33,29,33,14,80,0,99,0,0,0,0,29,28,33,0,0,"0","0"
"1653","25",2085,"Monthly",1997-02-13,2528,NA,"M",1977-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4045,1,2124,0,0,0,0,1,305,"0",0,NA,"Klatovy","west Bohemia",88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218,0.02052796,0.02498958,0.001273139,49,0,101,22,52,0,27,49,0,59,18,0,17,0,17,17,22,0,0,"0","0"
"1654","25",3784,"Monthly",1996-01-22,4562,NA,"M",1965-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1583,0,0,0,0,1,3360,"0",0,NA,"Klatovy","west Bohemia",88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218,0.02052796,0.02498958,0.001273139,85,0,141,35,61,0,50,80,0,100,31,0,0,0,30,30,35,0,0,"0","0"
"1655","25",288,"Monthly",1995-03-18,350,NA,"F",1925-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,3464,0,0,0,0,0,0,"0",0,NA,"Klatovy","west Bohemia",88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218,0.02052796,0.02498958,0.001273139,87,0,166,41,82,45,1,84,0,45,41,45,0,0,41,40,41,0,0,"0","0"
"1656","25",850,"Monthly",1997-03-07,1024,NA,"M",1956-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,14811,0,0,0,0,0,0,"0",0,NA,"Klatovy","west Bohemia",88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218,0.02052796,0.02498958,0.001273139,45,7,63,22,17,22,1,53,0,59,0,0,0,0,17,17,22,0,0,"0","0"
"1657","25",3025,"Monthly",1997-12-27,3654,NA,"F",1924-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,3354,0,0,0,0,0,0,"0",0,NA,"Klatovy","west Bohemia",88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218,0.02052796,0.02498958,0.001273139,23,0,29,10,7,12,1,22,0,16,0,12,0,0,7,7,10,0,0,"0","0"
"1658","25",2243,"Monthly",1996-01-24,2716,NA,"F",1969-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,3890,0,0,0,0,1,547,"0",0,NA,"Klatovy","west Bohemia",88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218,0.02052796,0.02498958,0.001273139,74,0,157,35,61,0,39,96,0,105,30,0,0,0,31,30,35,0,0,"0","0"
"1659","25",3872,"Monthly",1997-05-21,4667,4668,"M",1941-04-26,"F",1938-06-25,NA,NA,NA,NA,NA,NA,NA,1,5301,1,1691,1,2502.2,0,0,2,3831,"0",0,NA,"Klatovy","west Bohemia",88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218,0.02052796,0.02498958,0.001273139,50,3,105,19,59,19,12,49,0,66,30,0,15,0,14,14,19,0,0,"1","0"
"1660","25",2239,"Monthly",1995-01-05,2712,NA,"M",1956-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,7355,0,0,0,0,1,405,"0",0,NA,"Klatovy","west Bohemia",88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218,0.02052796,0.02498958,0.001273139,103,0,217,48,88,0,55,129,0,141,44,0,0,0,44,43,48,0,0,"0","0"
"1661","25",10954,"Monthly",1996-07-29,13468,13469,"M",1960-10-31,"F",1955-12-08,7230,1997-04-02,18720,60,312,"OK_not_fin","OK",0,0,0,0,1,312,0,0,0,0,"1",0,1997-08-08,"Klatovy","west Bohemia",88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218,0.02052796,0.02498958,0.001273139,60,0,106,29,21,0,31,69,16,92,0,0,0,0,0,24,29,21,0,"1","1"
"1662","25",1247,"Monthly",1993-06-08,1505,NA,"F",1971-06-25,NA,NA,5208,1995-03-16,99696,48,2077,"NPL_not_fin","NPL",0,0,0,0,1,2077,0,0,0,0,"0",0,NA,"Klatovy","west Bohemia",88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218,0.02052796,0.02498958,0.001273139,167,33,229,60,42,0,107,220,0,269,0,0,0,1,0,57,60,42,2,"0","1"
"1663","25",10915,"Weekly",1997-02-15,13417,NA,"F",1951-11-17,NA,NA,7221,1998-06-11,152460,60,2541,"OK_not_fin","OK",1,3651,1,2596,1,2540.8,0,0,2,4910,"0",0,NA,"Klatovy","west Bohemia",88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218,0.02052796,0.02498958,0.001273139,50,1,124,22,76,22,6,49,0,60,35,0,17,0,17,17,22,7,0,"0","1"
"1664","25",376,"Monthly",1995-03-05,456,NA,"M",1940-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,7097,0,0,0,0,0,0,"0",0,NA,"Klatovy","west Bohemia",88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218,0.02052796,0.02498958,0.001273139,93,0,172,46,41,0,47,131,0,137,0,0,0,0,41,41,46,0,0,"0","0"
"1665","25",165,"Monthly",1993-06-01,199,200,"M",1923-06-21,"F",1928-01-13,NA,NA,NA,NA,NA,NA,NA,0,0,1,1788,0,0,0,0,0,0,"0",0,NA,"Klatovy","west Bohemia",88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218,0.02052796,0.02498958,0.001273139,135,0,237,67,62,67,1,175,0,114,0,67,0,0,62,62,67,0,0,"1","0"
"1666","25",3338,"Monthly",1995-12-24,4036,NA,"F",1976-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,7531,0,0,0,0,0,0,"0",0,NA,"Klatovy","west Bohemia",88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218,0.02052796,0.02498958,0.001273139,74,0,100,36,31,0,38,69,0,76,0,0,0,0,31,31,36,0,0,"0","0"
"1667","25",2856,"Monthly",1995-03-18,3450,NA,"M",1976-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,6599,0,0,0,0,0,0,"0",0,NA,"Klatovy","west Bohemia",88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218,0.02052796,0.02498958,0.001273139,93,0,155,45,41,0,48,114,0,122,0,0,0,0,41,40,45,0,0,"0","0"
"1668","25",795,"Monthly",1995-01-27,953,NA,"M",1937-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,2976,0,0,0,0,0,0,"0",0,NA,"Klatovy","west Bohemia",88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218,0.02052796,0.02498958,0.001273139,126,0,140,47,42,0,79,98,0,135,0,0,0,0,42,42,47,0,0,"0","0"
"1669","26",1029,"Monthly",1996-06-25,1236,NA,"F",1967-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,8136,0,0,0,0,1,342,"0",0,NA,"Plzen - mesto","west Bohemia",170449,0,0,0,1,1,100,10787,2.64,3.09,131,6041,6261,0.03544169,0.0367324,0.0007685583,98,16,154,30,56,0,68,114,0,154,28,0,0,0,28,28,30,0,0,"0","0"
"1670","26",444,"Monthly",1996-05-09,535,NA,"M",1937-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,4469,0,0,0,0,0,0,"0",0,NA,"Plzen - mesto","west Bohemia",170449,0,0,0,1,1,100,10787,2.64,3.09,131,6041,6261,0.03544169,0.0367324,0.0007685583,77,0,88,32,27,0,45,61,0,79,0,0,0,0,27,27,32,0,0,"0","0"
"1671","26",4269,"Monthly",1995-12-24,5145,NA,"F",1950-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",0,NA,"Plzen - mesto","west Bohemia",170449,0,0,0,1,1,100,10787,2.64,3.09,131,6041,6261,0.03544169,0.0367324,0.0007685583,94,19,93,36,0,0,58,112,0,137,0,0,0,0,0,33,36,0,0,"0","0"
"1672","26",2713,"Monthly",1994-04-03,3274,3275,"M",1929-01-22,"F",1924-09-19,NA,NA,NA,NA,NA,NA,NA,0,0,1,3387,0,0,0,0,0,0,"0",0,NA,"Plzen - mesto","west Bohemia",170449,0,0,0,1,1,100,10787,2.64,3.09,131,6041,6261,0.03544169,0.0367324,0.0007685583,115,0,166,57,53,57,1,113,0,62,0,57,0,0,53,52,57,0,0,"1","0"
"1673","26",3016,"Monthly",1996-02-23,3643,NA,"M",1980-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,8517,0,0,0,0,0,0,"0",0,NA,"Plzen - mesto","west Bohemia",170449,0,0,0,1,1,100,10787,2.64,3.09,131,6041,6261,0.03544169,0.0367324,0.0007685583,74,0,120,34,30,0,40,90,0,101,0,0,0,0,30,29,34,0,0,"0","0"
"1674","26",2613,"Monthly",1993-10-03,3153,3154,"M",1924-06-17,"F",1926-02-21,NA,NA,NA,NA,NA,NA,NA,0,0,2,3095,0,0,0,0,0,0,"0",0,NA,"Plzen - mesto","west Bohemia",170449,0,0,0,1,1,100,10787,2.64,3.09,131,6041,6261,0.03544169,0.0367324,0.0007685583,127,0,230,63,118,63,1,112,0,55,59,63,0,0,59,58,63,0,0,"1","0"
"1675","26",1124,"Monthly",1996-06-02,1349,NA,"F",1968-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1030,0,0,1,4813.7,1,2739,"0",0,NA,"Plzen - mesto","west Bohemia",170449,0,0,0,1,1,100,10787,2.64,3.09,131,6041,6261,0.03544169,0.0367324,0.0007685583,96,21,144,30,54,0,66,111,0,150,27,0,0,0,27,27,30,0,0,"0","0"
"1676","26",3982,"Monthly",1993-07-27,4802,NA,"M",1971-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,2153,0,0,0,0,0,0,"0",0,NA,"Plzen - mesto","west Bohemia",170449,0,0,0,1,1,100,10787,2.64,3.09,131,6041,6261,0.03544169,0.0367324,0.0007685583,127,0,187,61,61,65,1,126,0,132,0,0,0,0,61,60,61,0,0,"0","0"
"1677","26",2753,"Monthly",1996-02-13,3324,3325,"F",1971-04-13,"M",1963-09-28,5531,1997-09-30,66432,24,2768,"OK_not_fin","OK",0,0,1,6869,1,2768,0,0,0,0,"0",0,NA,"Plzen - mesto","west Bohemia",170449,0,0,0,1,1,100,10787,2.64,3.09,131,6041,6261,0.03544169,0.0367324,0.0007685583,70,5,138,34,45,34,2,98,0,105,0,0,0,0,30,29,34,15,0,"1","1"
"1678","26",880,"Monthly",1996-12-08,1059,1060,"M",1960-06-03,"F",1957-12-17,NA,NA,NA,NA,NA,NA,NA,0,0,1,4840,0,0,1,1690.1,0,0,"1",0,1998-08-10,"Plzen - mesto","west Bohemia",170449,0,0,0,1,1,100,10787,2.64,3.09,131,6041,6261,0.03544169,0.0367324,0.0007685583,53,5,71,24,20,24,5,55,1,66,0,0,0,0,20,19,24,0,0,"1","0"
"1679","26",768,"Monthly",1997-07-03,918,NA,"M",1964-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,2814,0,0,0,0,0,0,"0",0,NA,"Plzen - mesto","west Bohemia",170449,0,0,0,1,1,100,10787,2.64,3.09,131,6041,6261,0.03544169,0.0367324,0.0007685583,48,0,41,18,13,0,30,28,0,45,0,0,0,0,13,13,18,0,0,"0","0"
"1680","26",3672,"Monthly",1996-03-19,4426,NA,"F",1969-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,2388,0,0,0,0,1,2957,"1",0,1997-01-22,"Plzen - mesto","west Bohemia",170449,0,0,0,1,1,100,10787,2.64,3.09,131,6041,6261,0.03544169,0.0367324,0.0007685583,68,0,148,33,56,0,35,67,25,99,28,0,0,0,28,28,33,0,0,"0","0"
"1681","26",8159,"Monthly",1995-02-08,10076,10077,"F",1969-12-25,"M",1973-06-27,6676,1995-06-13,29784,24,1241,"OK","OK",0,0,1,3034,1,1241,0,0,1,1552,"0",0,NA,"Plzen - mesto","west Bohemia",170449,0,0,0,1,1,100,10787,2.64,3.09,131,6041,6261,0.03544169,0.0367324,0.0007685583,98,0,233,46,108,0,52,125,0,136,42,0,0,0,42,41,46,24,0,"1","1"
"1682","26",3176,"Monthly",1997-03-26,3841,NA,"M",1919-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,2464,0,0,0,0,0,0,"0",0,NA,"Plzen - mesto","west Bohemia",170449,0,0,0,1,1,100,10787,2.64,3.09,131,6041,6261,0.03544169,0.0367324,0.0007685583,40,0,56,18,17,21,1,39,0,24,0,21,0,0,17,16,18,0,0,"0","0"
"1683","26",1608,"Monthly",1997-10-08,1950,NA,"M",1929-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,3425,0,0,0,0,0,0,"0",0,NA,"Plzen - mesto","west Bohemia",170449,0,0,0,1,1,100,10787,2.64,3.09,131,6041,6261,0.03544169,0.0367324,0.0007685583,31,0,30,15,10,15,1,20,0,11,0,15,0,0,10,10,15,0,0,"0","0"
"1684","26",964,"Monthly",1994-07-08,1162,NA,"F",1975-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"0",0,NA,"Plzen - mesto","west Bohemia",170449,0,0,0,1,1,100,10787,2.64,3.09,131,6041,6261,0.03544169,0.0367324,0.0007685583,143,0,110,54,0,0,89,110,0,149,0,0,0,0,0,50,54,0,0,"0","0"
"1685","26",3871,"Monthly",1993-01-08,4665,4666,"F",1926-08-27,"M",1928-06-12,NA,NA,NA,NA,NA,NA,NA,0,0,2,1658,0,0,0,0,0,0,"0",0,NA,"Plzen - mesto","west Bohemia",170449,0,0,0,1,1,100,10787,2.64,3.09,131,6041,6261,0.03544169,0.0367324,0.0007685583,139,0,283,67,134,71,1,149,0,84,67,71,0,0,67,66,67,0,0,"1","0"
"1686","26",3952,"Monthly",1996-03-08,4767,NA,"F",1918-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,1505,0,0,0,0,0,0,"0",0,NA,"Plzen - mesto","west Bohemia",170449,0,0,0,1,1,100,10787,2.64,3.09,131,6041,6261,0.03544169,0.0367324,0.0007685583,65,0,124,31,58,33,1,66,0,39,29,33,0,0,29,28,31,0,0,"0","0"
